Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,UDOT PURCHASES WEST VALLEY UT,1,2025-12-03,2025-12-03,UDOT PURCHASES,731.53,Debit,9399.0,WEST VALLEY,USA,84119,UT,1.434372549
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-12-03,2025-12-02,OKC SIZE & WEIGHTS PER,1375.41,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.434392207
3001,GRASSWOOD ESSO SASKATOON SK,1,2025-12-03,2025-12-01,GRASSWOOD ESSO,18.08,Debit,5542.0,SASKATOON,CAN,S7K4E3,SK,0.0
3001,AMPORTS JACKSONVILLE FL,1,2025-12-03,2025-12-02,AMPORTS,310.26,Debit,7542.0,JACKSONVILLE,USA,32246,FL,1.434396671
3001,LOVE'S #0679 INSIDE HARDIN MT,1,2025-12-03,2025-12-02,LOVE'S #0679 INSIDE,927.82,Debit,5541.0,HARDIN,USA,59034,MT,1.43438872
3005,7-ELEVEN 105-K484472 FREEPORT DC,3,2025-12-03,2025-12-01,7-ELEVEN 105-K484472,434.55,Debit,6011.0,FREEPORT,USA,77541,DC,1.434395114
3001,24/7 TRAVEL CENTRE & I DAFOE SK,1,2025-12-03,2025-12-02,24/7 TRAVEL CENTRE & I,43.06,Debit,5411.0,DAFOE,CAN,S0K 1C0,SK,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-12-03,2025-12-01,AB TRANSP 403-340-5075,76.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,VCN*IDAHODOT BOISE ID,1,2025-12-03,2025-12-02,VCN*IDAHODOT,118.25,Debit,9399.0,BOISE,USA,83703,ID,1.434376516
3001,NDHP-E PERMIT BISMARCK ND,1,2025-12-03,2025-12-03,NDHP-E PERMIT,83.56,Debit,9399.0,BISMARCK,USA,58505,ND,1.440689655
3001,PILOT 206 WEATHERFORD TX,1,2025-12-03,2025-12-02,PILOT 206,28.0,Debit,5541.0,WEATHERFORD,USA,76087,TX,1.436634171
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-12-03,2025-12-02,OKC SIZE & WEIGHTS PER,1285.89,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.434376673
3005,TDECU FREEPORT DC,3,2025-12-03,2025-12-01,TDECU,436.06,Debit,6011.0,FREEPORT,USA,77541,DC,1.434407894
3001,CENEX-TRI ENERGY COOPE STERLING ND,1,2025-12-03,2025-12-01,CENEX-TRI ENERGY COOPE,846.58,Debit,5541.0,STERLING,USA,58572,ND,1.43439512
3001,LLOYDMINSTER HUSKY 479 LLOYDMINSTER AB,1,2025-12-04,2025-12-01,LLOYDMINSTER HUSKY 479,12.59,Debit,5541.0,LLOYDMINSTER,CAN,T9V0B3,AB,0.0
3001,WV PARKWAYS GHENT GHENT WV,1,2025-12-04,2025-12-02,WV PARKWAYS GHENT,30.12,Debit,4784.0,GHENT,USA,25843,WV,1.434285714
3001,CAT SCALE COMPANY 5632846263 IA,1,2025-12-04,2025-12-03,CAT SCALE COMPANY,21.2,Debit,5046.0,5632846263,USA,52773,IA,1.437288135
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-12-04,2025-12-03,DTOPS SINGLE CROSSING,19.29,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.434200743
3001,PZG**MT DEPT TRANSPORT HELENA MT,1,2025-12-04,2025-12-03,PZG**MT DEPT TRANSPORT,15.45,Debit,9399.0,HELENA,USA,59601,MT,1.437209302
3001,RED BARN TRUCK WASH SE LIBERAL KS,1,2025-12-04,2025-12-02,RED BARN TRUCK WASH SE,983.04,Debit,7542.0,LIBERAL,USA,67901,KS,1.436751874
3001,PILOT 1025 CHANNELVIEW TX,1,2025-12-04,2025-12-03,PILOT 1025,400.45,Debit,5541.0,CHANNELVIEW,USA,77530,TX,1.436746555
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-04,2025-12-03,TXDMV OS PERMIT TPE,176.66,Debit,9399.0,AUSTIN,USA,78731,TX,1.436727391
3001,AMZN Mktp CA*BI9MP1L11 TORONTO ON,1,2025-12-04,2025-12-03,AMZN Mktp CA*BI9MP1L11,70.3,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
3001,ALBERTA MOTOR TRANSPOR ROCKY VIEW CO AB,1,2025-12-04,2025-12-03,ALBERTA MOTOR TRANSPOR,63.0,Debit,8675.0,ROCKY VIEW CO,CAN,T1X 0K3,AB,0.0
3001,SERVICE FEE FRANKLIN TN,1,2025-12-04,2025-12-03,SERVICE FEE,6.87,Debit,9399.0,FRANKLIN,USA,37067,TN,1.437238493
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-04,2025-12-03,TXDMV OS PERMIT TPE,176.66,Debit,9399.0,AUSTIN,USA,78731,TX,1.436727391
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-04,2025-12-02,TOOT'N TOTUM #100 -,806.01,Debit,5541.0,PERRTYON,USA,79070,TX,1.434385677
3001,LOVE'S #0679 INSIDE HARDIN MT,1,2025-12-04,2025-12-03,LOVE'S #0679 INSIDE,1030.28,Debit,5541.0,HARDIN,USA,59034,MT,1.434291123
3001,VA DMV HAULING PERMITS RICHMOND VA,1,2025-12-04,2025-12-03,VA DMV HAULING PERMITS,92.14,Debit,9399.0,RICHMOND,USA,232202051,VA,1.436769062
3001,MI SUPERLOAD WINNIPEG MB,1,2025-12-04,2025-12-03,MI SUPERLOAD,46.2,Debit,8220.0,WINNIPEG,CAN,R3H0C4,MB,0.0
3001,I3B*WYDOT POE - ALPINE CHEYENNE WY,1,2025-12-04,2025-12-03,I3B*WYDOT POE - ALPINE,37.35,Debit,9399.0,CHEYENNE,USA,82009,WY,1.436538461
3001,CO DEPT OF TRANS-PERMI DENVER CO,1,2025-12-04,2025-12-02,CO DEPT OF TRANS-PERMI,135.05,Debit,9399.0,DENVER,USA,80204,CO,1.436702127
3001,TDOT OSOW PERMITS NASHVILLE TN,1,2025-12-04,2025-12-03,TDOT OSOW PERMITS,292.45,Debit,9399.0,NASHVILLE,USA,37243,TN,1.436747727
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-12-04,2025-12-03,RELIABLE PERMIT SOLUTI,73.15,Debit,7399.0,TARZANA,USA,91356,CA,1.434313725
3001,WV PARKWAYS PAX PAX WV,1,2025-12-04,2025-12-02,WV PARKWAYS PAX,30.12,Debit,4784.0,PAX,USA,25904,WV,1.434285714
3001,EXXON ROCKER 3 #1357 BUTTE MT,1,2025-12-04,2025-12-03,EXXON ROCKER 3 #1357,25.85,Debit,5541.0,BUTTE,USA,59701,MT,1.436909394
3001,DTA EPRO PERMITTING SY PHOENIX AZ,1,2025-12-04,2025-12-03,DTA EPRO PERMITTING SY,107.76,Debit,9399.0,PHOENIX,USA,85007,AZ,1.4368
3001,CAT SCALE COMPANY 5632846263 IA,1,2025-12-04,2025-12-03,CAT SCALE COMPANY,7.19,Debit,5046.0,5632846263,USA,52773,IA,1.438
3001,WV PARKWAYS CHELYAN CABIN CREEK WV,1,2025-12-04,2025-12-02,WV PARKWAYS CHELYAN,30.12,Debit,4784.0,CABIN CREEK,USA,25035,WV,1.434285714
3001,LOVE'S #0655 INSIDE SCOTT CITY KS,1,2025-12-04,2025-12-03,LOVE'S #0655 INSIDE,558.81,Debit,5541.0,SCOTT CITY,USA,67871,KS,1.436751169
3001,BTS FT CHISWELL MAX MEADOWS VA,1,2025-12-04,2025-12-03,BTS FT CHISWELL,272.8,Debit,5541.0,MAX MEADOWS,USA,24360,VA,1.434279705
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-12-04,2025-12-03,DTOPS SINGLE CROSSING,29.84,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.434615384
3001,TA # 50 MADISON WI DE FOREST WI,1,2025-12-04,2025-12-03,TA # 50 MADISON WI,774.51,Debit,5541.0,DE FOREST,USA,53532,WI,1.434277777
3001,RED BARN TRUCK WASH SE LIBERAL KS,1,2025-12-04,2025-12-03,RED BARN TRUCK WASH SE,843.71,Debit,7542.0,LIBERAL,USA,67901,KS,1.43673796
3001,BB OF FT. CHISWELL #35 MAX MEADOWS VA,1,2025-12-04,2025-12-03,BB OF FT. CHISWELL #35,399.12,Debit,7542.0,MAX MEADOWS,USA,24360,VA,1.436717062
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-12-05,2025-12-04,OKC SIZE & WEIGHTS PER,390.47,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.433022607
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-05,2025-12-04,TXDMV OS PERMIT TPE,88.37,Debit,9399.0,AUSTIN,USA,78731,TX,1.434345073
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2025-12-05,2025-12-04,IA DOT MOTOR CARRIER S,138.41,Debit,9399.0,ANKENY,USA,50021,IA,1.434300518
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-05,2025-12-03,TOOT'N TOTUM #100 -,1149.64,Debit,5541.0,PERRTYON,USA,79070,TX,1.436744691
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-12-05,2025-12-04,OKC SIZE & WEIGHTS PER,62.65,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.434294871
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2025-12-05,2025-12-04,DEPT OF TRANS TRUCKPER,24.03,Debit,9399.0,LINCOLN,USA,685082532,NE,1.434626865
3001,EXXON MAVERICK TRAVEL SANTO TX,1,2025-12-05,2025-12-04,EXXON MAVERICK TRAVEL,628.67,Debit,5541.0,SANTO,USA,76472,TX,1.434271764
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-05,2025-12-04,TXDMV OS PERMIT TPE,308.34,Debit,9399.0,AUSTIN,USA,78731,TX,1.434272955
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-05,2025-12-03,TOOT'N TOTUM #100 -,1013.94,Debit,5541.0,PERRTYON,USA,79070,TX,1.436745451
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2025-12-05,2025-12-04,VCN*KANSASMVPERMIT,63.06,Debit,9399.0,TOPEKA,USA,66611,KS,1.433181818
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-05,2025-12-04,TXDMV OS PERMIT TPE,88.37,Debit,9399.0,AUSTIN,USA,78731,TX,1.434345073
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,2025-12-05,2025-12-04,ILLINOIS DEPARTMENT OF,102.66,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.434199497
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2025-12-05,2025-12-04,VCN*KANSASMVPERMIT,126.22,Debit,9399.0,TOPEKA,USA,66611,KS,1.434318181
3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,2025-12-05,2025-12-04,290-TA EXPRESS FAIRF,21.14,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.433220338
3001,FUEL MAXX # 37 WALLER TX,1,2025-12-05,2025-12-04,FUEL MAXX # 37,831.03,Debit,5541.0,WALLER,USA,77484,TX,1.433057423
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-12-05,2025-12-04,OKC SIZE & WEIGHTS PER,62.65,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.434294871
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2025-12-05,2025-12-04,DEPT OF TRANS TRUCKPER,24.03,Debit,9399.0,LINCOLN,USA,685082532,NE,1.434626865
3001,RED BARN TRUCK WASH SE LIBERAL KS,1,2025-12-05,2025-12-04,RED BARN TRUCK WASH SE,968.98,Debit,7542.0,LIBERAL,USA,67901,KS,1.434272265
3001,KYTC MOTOR CARRIERS FRANKFORT KY,1,2025-12-05,2025-12-04,KYTC MOTOR CARRIERS,89.5,Debit,9399.0,FRANKFORT,USA,40601,KY,1.434294871
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-12-05,2025-12-03,AB TRANSP 403-340-5075,39.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,MCSD OSOW INDIANAPOLIS IN,1,2025-12-05,2025-12-04,MCSD OSOW,197.35,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.434229651
3001,LOVE'S #0789 INSIDE GREAT FALLS MT,1,2025-12-05,2025-12-04,LOVE'S #0789 INSIDE,341.05,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.434309025
3001,NDHP-E PERMIT BISMARCK ND,1,2025-12-05,2025-12-05,NDHP-E PERMIT,40.23,Debit,9399.0,BISMARCK,USA,58505,ND,1.436785714
3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,2025-12-05,2025-12-04,290-TA EXPRESS FAIRF,38.77,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.433271719
3001,HARBOR FREIGHT TOOLS34 LIBERAL KS,1,2025-12-05,2025-12-04,HARBOR FREIGHT TOOLS34,554.13,Debit,5999.0,LIBERAL,USA,67901,KS,1.434306569
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-05,2025-12-04,TXDMV OS PERMIT TPE,88.37,Debit,9399.0,AUSTIN,USA,78731,TX,1.434345073
3001,PETRO GLADE SPRINGS GLADE SPRING VA,1,2025-12-05,2025-12-04,PETRO GLADE SPRINGS,91.68,Debit,5541.0,GLADE SPRING,USA,24340,VA,1.433171799
3001,TELUS MOBILITY PREAUTH EDMONTON AB,1,2025-12-05,2025-12-04,TELUS MOBILITY PREAUTH,133.25,Debit,4812.0,EDMONTON,CAN,T5J 0N5,AB,0.0
3001,GOOD 2 GO STORE 418 MONA UT,1,2025-12-05,2025-12-04,GOOD 2 GO STORE 418,573.71,Debit,5541.0,MONA,USA,84645,UT,1.434275
3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,2025-12-05,2025-12-04,290-TA EXPRESS FAIRF,1173.74,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.433050485
404,CASH INTEREST CHARGE,2,2025-12-05,2025-12-05,CASH INTEREST CHARGE,7.53,Debit,,,,,,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-12-05,2025-12-03,AB TRANSP 403-340-5075,295.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2025-12-05,2025-12-04,DEPT OF TRANS TRUCKPER,38.34,Debit,9399.0,LINCOLN,USA,685082532,NE,1.433271028
3001,COFFEE CUP #8 VIVIAN SD,1,2025-12-08,2025-12-07,COFFEE CUP #8,890.08,Debit,5541.0,VIVIAN,USA,57576,SD,1.431318946
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,2025-12-08,2025-12-04,MCSD OSOW - CONV. FEE,6.62,Debit,9399.0,NASHVILLE,USA,37215,TN,1.432900432
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-08,2025-12-05,TOOT'N TOTUM #100 -,472.47,Debit,5541.0,PERRTYON,USA,79070,TX,1.433030027
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-12-08,2025-12-05,SD DEPT OF TRANS OPS,108.24,Debit,9399.0,PIERRE,USA,57501,SD,1.433072951
3001,Adobe San Jose CA,1,2025-12-08,2025-12-06,Adobe,27.29,Debit,4816.0,San Jose,USA,95110,CA,0.0
3001,NDHP-E PERMIT BISMARCK ND,1,2025-12-08,2025-12-06,NDHP-E PERMIT,40.16,Debit,9399.0,BISMARCK,USA,58505,ND,1.434285714
3001,BB OF BAYTOWN #103 BAYTOWN TX,1,2025-12-08,2025-12-06,BB OF BAYTOWN #103,106.34,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.431224764
3001,LOVE'S #0448 INSIDE TACOMA WA,1,2025-12-08,2025-12-06,LOVE'S #0448 INSIDE,1447.6,Debit,5541.0,TACOMA,USA,98424,WA,1.431311673
3001,LOVE'S #0336 INSIDE MARSHALL MI,1,2025-12-08,2025-12-07,LOVE'S #0336 INSIDE,8.33,Debit,5541.0,MARSHALL,USA,49068,MI,1.431271477
3001,EXXON MAVERICK TRAVEL SANTO TX,1,2025-12-08,2025-12-06,EXXON MAVERICK TRAVEL,545.55,Debit,5541.0,SANTO,USA,76472,TX,1.431326249
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-12-08,2025-12-05,DTOPS SINGLE CROSSING,29.81,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.433173076
3001,CHEVRON 0379062 WALLER TX,1,2025-12-08,2025-12-06,CHEVRON 0379062,21.47,Debit,5541.0,WALLER,USA,77484,TX,1.431333333
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-12-08,2025-12-05,DTOPS SINGLE CROSSING,19.27,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.432713754
3001,LOVE'S #0749 INSIDE WESTMORLAND CA,1,2025-12-08,2025-12-06,LOVE'S #0749 INSIDE,1001.92,Debit,5541.0,WESTMORLAND,USA,92281,CA,1.431314285
3001,Amazon.ca*VX6BC1983 TORONTO ON,1,2025-12-08,2025-12-08,Amazon.ca*VX6BC1983,24.54,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
3001,COFFEE CUP #8 VIVIAN SD,1,2025-12-08,2025-12-05,COFFEE CUP #8,464.18,Debit,5541.0,VIVIAN,USA,57576,SD,1.433052391
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-08,2025-12-06,TOOT'N TOTUM #100 -,1001.92,Debit,5541.0,PERRTYON,USA,79070,TX,1.431314285
3001,LUBEZONE TRUCK LUBE CE BAYTOWN TX,1,2025-12-08,2025-12-06,LUBEZONE TRUCK LUBE CE,1063.67,Debit,7538.0,BAYTOWN,USA,77521,TX,1.431299199
3001,PILOT 476 WOODHULL IL,1,2025-12-08,2025-12-07,PILOT 476,917.87,Debit,5541.0,WOODHULL,USA,61490,IL,1.431309256
3001,PILOT 1028 BUFFALO TX,1,2025-12-08,2025-12-07,PILOT 1028,550.2,Debit,5541.0,BUFFALO,USA,75831,TX,1.43132154
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-12-08,2025-12-05,SD DEPT OF TRANS OPS,108.1,Debit,9399.0,PIERRE,USA,57501,SD,1.433116797
3001,AMZN Mktp CA*WT4XU6FY3 TORONTO ON,1,2025-12-08,2025-12-06,AMZN Mktp CA*WT4XU6FY3,135.44,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
3001,AMA DRIVER EDUCATION EDMONTON AB,1,2025-12-08,2025-12-07,AMA DRIVER EDUCATION,120.75,Debit,5734.0,EDMONTON,CAN,T6J 6R7,AB,0.0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-12-08,2025-12-05,DTOPS SINGLE CROSSING,19.27,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.432713754
3001,AMPORTS JACKSONVILLE FL,1,2025-12-08,2025-12-05,AMPORTS,92.99,Debit,7542.0,JACKSONVILLE,USA,32246,FL,1.43304053
3001,AFTERHOUR MOBILE REPAI FORT WAYNE IN,1,2025-12-08,2025-12-06,AFTERHOUR MOBILE REPAI,788.73,Debit,7538.0,FORT WAYNE,USA,46835,IN,1.431322021
3001,NDHP-E PERMIT BISMARCK ND,1,2025-12-08,2025-12-07,NDHP-E PERMIT,40.13,Debit,9399.0,BISMARCK,USA,58505,ND,1.433214285
3001,FLYING J 725 BAYTOWN TX,1,2025-12-08,2025-12-06,FLYING J 725,971.84,Debit,5541.0,BAYTOWN,USA,77521,TX,1.431302375
3001,CROSBY ACE HARDWARE CROSBY TX,1,2025-12-08,2025-12-06,CROSBY ACE HARDWARE,70.25,Debit,5251.0,CROSBY,USA,77532,TX,1.431336593
3006,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-08,2025-12-06,TOOT'N TOTUM #100 -,223.94,Credit,5541.0,PERRTYON,USA,79070,TX,1.361502918
3001,PILOT 1577 PIONEER TN,1,2025-12-08,2025-12-05,PILOT 1577,1073.27,Debit,5541.0,PIONEER,USA,37847,TN,1.433052046
3001,AZ MVD FEE NEW YORK NY,1,2025-12-08,2025-12-08,AZ MVD FEE,659.65,Debit,9399.0,NEW YORK,USA,10017,NY,1.431314687
3001,IN *MTZ CO CALEXICO CA,1,2025-12-08,2025-12-07,IN *MTZ CO,1064.12,Debit,7538.0,CALEXICO,USA,922319624,CA,1.431307669
3001,TA #236 MORRIS MORRIS IL,1,2025-12-08,2025-12-07,TA #236 MORRIS,39.5,Debit,5541.0,MORRIS,USA,60450,IL,1.43115942
3001,IOWA 80 TRUCKSTOP WALCOTT IA,1,2025-12-08,2025-12-07,IOWA 80 TRUCKSTOP,277.12,Debit,5541.0,WALCOTT,USA,52773,IA,1.431331026
3001,Amazon.ca*8R19B9SY3 TORONTO ON,1,2025-12-08,2025-12-07,Amazon.ca*8R19B9SY3,91.25,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-12-08,2025-12-05,SD DEPT OF TRANS OPS,35.85,Debit,9399.0,PIERRE,USA,57501,SD,1.434
3001,ONE9 513 PRIMM NV,1,2025-12-08,2025-12-05,ONE9 513,715.66,Debit,5541.0,PRIMM,USA,89019,NV,1.43132
3001,OLSENGUERRA LUMBER HOUSTON TX,1,2025-12-08,2025-12-05,OLSENGUERRA LUMBER,221.52,Debit,5211.0,HOUSTON,USA,77093,TX,1.433044378
3001,LOVE'S #0336 INSIDE MARSHALL MI,1,2025-12-08,2025-12-07,LOVE'S #0336 INSIDE,493.36,Debit,5541.0,MARSHALL,USA,49068,MI,1.431315094
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-12-08,2025-12-05,SD DEPT OF TRANS OPS,35.85,Debit,9399.0,PIERRE,USA,57501,SD,1.434
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-08,2025-12-06,TOOT'N TOTUM #100 -,676.83,Debit,5541.0,PERRTYON,USA,79070,TX,1.431323619
3001,COFFEE CUP #8 VIVIAN SD,1,2025-12-08,2025-12-06,COFFEE CUP #8,867.64,Debit,5541.0,VIVIAN,USA,57576,SD,1.431300417
3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,2025-12-08,2025-12-05,LOVE'S #0849 INSIDE,544.57,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.433041235
3001,LITTLE SISTERS THOUSAN THOUSAND PALM CA,1,2025-12-08,2025-12-07,LITTLE SISTERS THOUSAN,228.13,Debit,7542.0,THOUSAND PALM,USA,92276,CA,1.431269213
3001,BB OF HOUSTON #98 HOUSTON TX,1,2025-12-08,2025-12-07,BB OF HOUSTON #98,89.74,Debit,7542.0,HOUSTON,USA,770291217,TX,1.431259968
3001,PETRO #339 SPOKANE SPOKANE WA,1,2025-12-09,2025-12-08,PETRO #339 SPOKANE,710.07,Debit,5541.0,SPOKANE,USA,99224,WA,1.42014
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2025-12-09,2025-12-07,TOOT'N TOTUM #100 -,880.02,Debit,5541.0,PERRTYON,USA,79070,TX,1.431299199
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-12-09,2025-12-08,RELIABLE PERMIT SOLUTI,146.3,Debit,7399.0,TARZANA,USA,91356,CA,1.434313725
3001,FLYING J 550 MINOT ND,1,2025-12-09,2025-12-08,FLYING J 550,952.3,Debit,5541.0,MINOT,USA,58701,ND,1.420135108
3001,VCN*IDAHODOT BOISE ID,1,2025-12-09,2025-12-08,VCN*IDAHODOT,131.12,Debit,9399.0,BOISE,USA,83703,ID,1.42012347
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-09,2025-12-08,TXDMV OS PERMIT TPE,175.99,Debit,9399.0,AUSTIN,USA,78731,TX,1.431278464
3001,BB OF WALCOTT #79 WALCOTT IA,1,2025-12-09,2025-12-08,BB OF WALCOTT #79,199.71,Debit,7542.0,WALCOTT,USA,527738584,IA,1.431305095
3001,NV DOT-PERMITS CARSON CITY NV,1,2025-12-09,2025-12-08,NV DOT-PERMITS,35.51,Debit,9399.0,CARSON CITY,USA,98712,NV,1.4204
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-09,2025-12-08,TXDMV OS PERMIT TPE,175.99,Debit,9399.0,AUSTIN,USA,78731,TX,1.431278464
3001,LOVE'S #0426 INSIDE SHELBY IA,1,2025-12-09,2025-12-08,LOVE'S #0426 INSIDE,82.68,Debit,5541.0,SHELBY,USA,51570,IA,1.431440443
3001,LOVE'S #0426 INSIDE SHELBY IA,1,2025-12-09,2025-12-08,LOVE'S #0426 INSIDE,588.76,Debit,5541.0,SHELBY,USA,51570,IA,1.43132202
3001,SHOPPERS DRUG MART #23 CALGARY AB,1,2025-12-09,2025-12-08,SHOPPERS DRUG MART #23,758.43,Debit,5912.0,CALGARY,CAN,T2W 4N7,AB,0.0
3001,PILOT 594 SIOUX CITY IA,1,2025-12-09,2025-12-08,PILOT 594,502.54,Debit,5541.0,SIOUX CITY,USA,51111,IA,1.431330105
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-12-09,2025-12-08,TXDMV OS PERMIT TPE,417.47,Debit,9399.0,AUSTIN,USA,78731,TX,1.431309356
3001,CAT SCALE COMPANY 5632846263 IA,1,2025-12-09,2025-12-09,CAT SCALE COMPANY,20.95,Debit,5046.0,5632846263,USA,52773,IA,1.420338983
3001,ONE9 513 PRIMM NV,1,2025-12-09,2025-12-08,ONE9 513,852.74,Debit,5541.0,PRIMM,USA,89019,NV,1.420144555
3001,PETRO #339 SPOKANE SPOKANE WA,1,2025-12-09,2025-12-08,PETRO #339 SPOKANE,20.95,Debit,5541.0,SPOKANE,USA,99224,WA,1.420338983
3001,AMPORTS JACKSONVILLE FL,1,2025-12-09,2025-12-08,AMPORTS,309.59,Debit,7542.0,JACKSONVILLE,USA,32246,FL,1.431299121
3001,BB OF BEAUMONT #18 ORANGE TX,1,2025-12-10,2025-12-09,BB OF BEAUMONT #18,159.72,Debit,7542.0,ORANGE,USA,776328031,TX,1.420996441
3001,UDOT PURCHASES WEST VALLEY UT,1,2025-12-10,2025-12-10,UDOT PURCHASES,85.21,Debit,9399.0,WEST VALLEY,USA,84119,UT,1.420166666
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-12-10,2025-12-08,AB TRANSP 403-340-5075,204.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,BC PERMIT CENTRE VICTORIA BC,1,2025-12-10,2025-12-08,BC PERMIT CENTRE,64.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
3001,SHELL OIL 575421537QPS HOUSTON TX,1,2025-12-10,2025-12-08,SHELL OIL 575421537QPS,20.95,Debit,5541.0,HOUSTON,USA,77049,TX,1.420338983
3001,ORKIN CANADA CORPORATI MISSISSAUGA ON,1,2025-12-10,2025-12-08,ORKIN CANADA CORPORATI,315.0,Debit,7342.0,MISSISSAUGA,CAN,L4V 1E1,ON,0.0
3001,CAT SCALE COMPANY 5632846263 IA,1,2025-12-10,2025-12-09,CAT SCALE COMPANY,20.95,Debit,5046.0,5632846263,USA,52773,IA,1.420338983
3001,BB OF HAMMOND #44 HAMMOND LA,1,2025-12-10,2025-12-09,BB OF HAMMOND #44,137.04,Debit,7542.0,HAMMOND,USA,704031442,LA,1.420103626
